id,doi,openalex_url,title,publication_date,publication_year,volume,issue,type,source,source_orginization,source_type,citation_count,reference_count,keywords
W4398241625,https://doi.org/10.1007/s10462-024-10763-w,https://openalex.org/W4398241625,Methodology and real-world applications of dynamic uncertain causality graph for clinical diagnosis with explainability and invariance,2024-05-23,2024,57,6,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,34,"Causality (physics), Clinical Event Prediction, Interpretable Models, Visual Explanations, Model Interpretability, Machine Learning Interpretability"
W4398243979,https://doi.org/10.1007/s10462-024-10796-1,https://openalex.org/W4398243979,Anomaly detection and defense techniques in federated learning: a comprehensive review,2024-05-23,2024,57,6,review,Artificial Intelligence Review,Springer Science+Business Media,journal,1,66,"Federated Learning, Defenses, Adversarial Examples, Anomaly (physics)"
W4396773505,https://doi.org/10.1007/s10462-024-10759-6,https://openalex.org/W4396773505,"A survey on imbalanced learning: latest research, applications and future directions",2024-05-09,2024,57,6,article,Artificial Intelligence Review,Springer Science+Business Media,journal,16,154,"Imbalanced Data, Supervised Learning, Deep Learning, Realm"
W4399247252,https://doi.org/10.1007/s10462-024-10800-8,https://openalex.org/W4399247252,Lightweight diffusion models: a survey,2024-05-31,2024,57,6,article,Artificial Intelligence Review,Springer Science+Business Media,journal,1,45,"Diffusion MRI, Fiber Tractography, Conditional Generative Models, Representation Learning, Immersed Boundary Method"
W4396696684,https://doi.org/10.1007/s10462-024-10755-w,https://openalex.org/W4396696684,Sample intelligence-based progressive hedging algorithms for the stochastic capacitated reliable facility location problem,2024-05-07,2024,57,6,article,Artificial Intelligence Review,Springer Science+Business Media,journal,1,80,"Spare part, Stochastic Programming, Portfolio Optimization, Robust Optimization, Convex Optimization, Reliability Models, Sample (material)"
W4396764002,https://doi.org/10.1007/s10462-024-10767-6,https://openalex.org/W4396764002,Learning search algorithm: framework and comprehensive performance for solving optimization problems,2024-05-09,2024,57,6,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,165,"Benchmark (surveying), Learning Classifier Systems, Nature-Inspired Algorithms, Optimization Applications, Particle Swarm Optimization, Swarm intelligence, Rank (graph theory)"
W4398216873,https://doi.org/10.1007/s10462-024-10775-6,https://openalex.org/W4398216873,Deep learning implementation of image segmentation in agricultural applications: a comprehensive review,2024-05-22,2024,57,6,review,Artificial Intelligence Review,Springer Science+Business Media,journal,5,185,"Agricultural Robotics, Smart Farming, Deep Learning, Plant Disease Detection, Image Processing"
W4399189200,https://doi.org/10.1007/s10462-024-10764-9,https://openalex.org/W4399189200,"Generative deep learning for data generation in natural hazard analysis: motivations, advances, challenges, and opportunities",2024-05-30,2024,57,6,article,Artificial Intelligence Review,Springer Science+Business Media,journal,3,251,"Generative model, Natural hazard, Susceptibility Mapping"
W4396966254,https://doi.org/10.1007/s10462-024-10771-w,https://openalex.org/W4396966254,DC-Graph: a chunk optimization model based on document classification and graph learning,2024-05-16,2024,57,6,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,27,"Page Segmentation, Web Data Extraction, Signal Processing on Graphs, Representation Learning, Knowledge Graph Embedding"
W4396778191,https://doi.org/10.1007/s10462-024-10779-2,https://openalex.org/W4396778191,A review of deep learning methods for digitisation of complex documents and engineering diagrams,2024-05-09,2024,57,6,review,Artificial Intelligence Review,Springer Science+Business Media,journal,2,113,"Heuristics, Document Image Analysis, Edge Detection, Document Reconstruction, Line Detection, Handwriting Recognition, Symbol (formal)"
W4396975530,https://doi.org/10.1007/s10462-024-10773-8,https://openalex.org/W4396975530,Prediction of the creeping of AFC based on fuzzy reasoning and Bi-LSTM fusion iteration,2024-05-16,2024,57,6,article,Artificial Intelligence Review,Springer Science+Business Media,journal,1,30,Fuzzy Logic
W4396618297,https://doi.org/10.1007/s10462-024-10769-4,https://openalex.org/W4396618297,A method for the ethical analysis of brain-inspired AI,2024-05-03,2024,57,6,article,Artificial Intelligence Review,Springer Science+Business Media,journal,4,89,"Brain-inspired Computing, Brain-Computer Interfaces, Artificial Synapse, Deep Learning for EEG, Neuromorphic Computing"
W4398175652,https://doi.org/10.1007/s10462-024-10753-y,https://openalex.org/W4398175652,n-Ary aggregation operators on function spaces: perspective of construction,2024-05-21,2024,57,6,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,36,Corpus Analysis
W4399265026,https://doi.org/10.1007/s10462-024-10792-5,https://openalex.org/W4399265026,Active convolutional neural networks sign language (ActiveCNN-SL) framework: a paradigm shift in deaf-mute communication,2024-06-01,2024,57,6,article,Artificial Intelligence Review,Springer Science+Business Media,journal,1,30,"American Sign Language, Gesture Recognition, Sign Language, Language Acquisition, Continuous Recognition"
W4399095033,https://doi.org/10.1007/s10462-024-10794-3,https://openalex.org/W4399095033,Hierarchical reinforcement learning for handling sparse rewards in multi-goal navigation,2024-05-28,2024,57,6,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,25,"Reinforcement Learning, Robot Navigation, Probabilistic Roadmaps, Sampling-Based Algorithms, Deep Learning, Goal orientation"
W4398768748,https://doi.org/10.1007/s10462-024-10784-5,https://openalex.org/W4398768748,Solving partial differential equations using large-data models: a literature review,2024-05-24,2024,57,6,review,Artificial Intelligence Review,Springer Science+Business Media,journal,0,122,"Partial Differential Equations, Data-Driven Modeling, Statistical Modeling, Model Reduction, Data Analysis"
W4396916335,https://doi.org/10.1007/s10462-024-10789-0,https://openalex.org/W4396916335,A comprehensive survey of convergence analysis of beetle antennae search algorithm and its applications,2024-05-15,2024,57,6,article,Artificial Intelligence Review,Springer Science+Business Media,journal,8,142,"Antenna Arrays, Particle Swarm Optimization"
W4399508110,https://doi.org/10.1007/s10462-024-10803-5,https://openalex.org/W4399508110,Unlocking the capabilities of explainable few-shot learning in remote sensing,2024-06-10,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,3,123,"Few-Shot Learning, Unsupervised Learning, Meta-Learning, Semi-Supervised Learning, Transfer Learning"
W4399891747,https://doi.org/10.1007/s10462-024-10766-7,https://openalex.org/W4399891747,"A multifaceted survey on privacy preservation of federated learning: progress, challenges, and opportunities",2024-06-21,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,186,"Federated Learning, Privacy-Preserving Computation, Differential Privacy, Location Privacy, Secure Multi-party Computation, Data sharing, Information leakage"
W4400009431,https://doi.org/10.1007/s10462-024-10791-6,https://openalex.org/W4400009431,A comprehensive study to learn the impact of augmented reality and haptic interaction in ultrasound-guided percutaneous liver biopsy training and education,2024-06-25,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,118,Virtual Reality Training
W4399980490,https://doi.org/10.1007/s10462-024-10806-2,https://openalex.org/W4399980490,Deep learning model using classification for diabetic retinopathy detection: an overview,2024-06-24,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,1,39,"Deep Learning, Diabetic Retinopathy, Image Analysis, Automated Diagnosis, Medical Image Analysis"
W4399861297,https://doi.org/10.1007/s10462-024-10797-0,https://openalex.org/W4399861297,Robust and privacy-preserving collaborative training: a comprehensive survey,2024-06-20,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,128,"Privacy Preservation, Differential Privacy, Participatory Sensing, Data Privacy, Location Privacy"
W4399384347,https://doi.org/10.1007/s10462-024-10788-1,https://openalex.org/W4399384347,Dynamic YOLO for small underwater object detection,2024-06-06,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,2,38,"Underwater Imaging, Object Detection, Low-Light Enhancement, Water Quality Monitoring, Fish Behavior Analysis"
W4399866754,https://doi.org/10.1007/s10462-024-10783-6,https://openalex.org/W4399866754,A comprehensive assessment of artificial intelligence applications for cancer diagnosis,2024-06-20,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,27,"Breast Cancer Diagnosis, Cancer Prognosis, Medical Image Analysis, Computer-Aided Detection, Digital Pathology"
W4399732303,https://doi.org/10.1007/s10462-024-10811-5,https://openalex.org/W4399732303,Big data and predictive analytics: A sytematic review of applications,2024-06-17,2024,57,7,review,Artificial Intelligence Review,Springer Science+Business Media,journal,0,202,"Predictive Analytics, Big Data Analytics, Data Analytics, Analytics, Logistic Regression, Data analysis"
W4399390955,https://doi.org/10.1007/s10462-024-10809-z,https://openalex.org/W4399390955,Plant disease management: a fine-tuned enhanced CNN approach with mobile app integration for early detection and classification,2024-06-06,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,1,50,"Plant Disease Detection, Mobile apps, Smart Farming"
W4399750638,https://doi.org/10.1007/s10462-024-10824-0,https://openalex.org/W4399750638,A survey of safety and trustworthiness of large language models through the lens of verification and validation,2024-06-17,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,13,147,"Trustworthiness, Verification, Model Interpretability, Interpretable Models, Requirements Traceability, Responsibility in AI, Implementation, Unintended consequences"
W4399703985,https://doi.org/10.1007/s10462-024-10777-4,https://openalex.org/W4399703985,Enhancing trustworthy deep learning for image classification against evasion attacks: a systematic literature review,2024-06-15,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,81,"Adversarial Examples, Evasion (ethics), Robustness (evolution), Trustworthiness"
W4399819227,https://doi.org/10.1007/s10462-024-10765-8,https://openalex.org/W4399819227,Correction to: From understanding diseases to drug design: can artificial intelligence bridge the gap?,2024-06-19,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,0,"Bridge (graph theory), Adaptive Expertise"
W4399439301,https://doi.org/10.1007/s10462-024-10741-2,https://openalex.org/W4399439301,Rotation invariance and equivariance in 3D deep learning: a survey,2024-06-07,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,257,"Equivariant map, Subcategory, Rotation Invariant, 3D Scanning, Rotational invariance, Deep Learning, Shape Representation"
W4400184963,https://doi.org/10.1007/s10462-024-10828-w,https://openalex.org/W4400184963,Graphs in clusters: a hybrid approach to unsupervised extractive long document summarization using language models,2024-06-29,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,0,28,"Graph-Based, Unsupervised Approach, Topic Modeling, Language Modeling, Syntax-based Translation Models"
W4399370694,https://doi.org/10.1007/s10462-024-10802-6,https://openalex.org/W4399370694,Enhanced adaptive-convergence in Harris’ hawks optimization algorithm,2024-06-05,2024,57,7,article,Artificial Intelligence Review,Springer Science+Business Media,journal,1,68,"Robustness (evolution), Constraint Handling, Metaheuristics, Optimization Applications, Distributed Optimization, Benchmark (surveying)"
